,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,To Remove
299,43169,43169,269,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shitembi,none,False
300,43170,43170,270,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,300000.0,False,working,False,0,R Ketjijere,none,False
301,43171,43171,271,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,W Gome,none,False
302,43173,43173,273,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,25000.0,False,working,False,0,B Shilongo,none,False
303,43174,43174,274,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,200000.0,False,working,False,0,D Hotto,none,False
304,43202,43202,302,1935,"World Cup Qualifiers, Africa, 2018",Ghana vs Egypt,12-11-2017,Egypt,EG,2017,SUCCESS,0,1500000.0,False,working,False,0,Trézéguet,none,False
305,43292,43292,392,1939,"World Cup Qualifiers, Africa, 2018",Ethiopia vs Congo,14-11-2015,Congo, CG,2015,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none,False
306,43294,43294,394,1939,"World Cup Qualifiers, Africa, 2018",Ethiopia vs Congo,14-11-2015,Congo, CG,2015,SUCCESS,0,400000.0,False,working,False,0,K Koubemba,none,False
307,43840,43840,940,1964,"World Cup Qualifiers, Africa, 2018",Uganda vs Congo,12-11-2016,Congo, CG,2016,SUCCESS,0,800000.0,False,working,False,0,A Bouka Moutou,none,False
308,43841,43841,941,1964,"World Cup Qualifiers, Africa, 2018",Uganda vs Congo,12-11-2016,Congo, CG,2016,SUCCESS,0,350000.0,False,working,False,0,M Ndockyt,none,False
309,43844,43844,944,1964,"World Cup Qualifiers, Africa, 2018",Uganda vs Congo,12-11-2016,Congo, CG,2016,SUCCESS,0,1250000.0,False,working,False,0,D Delarge,none,False
310,43845,43845,945,1964,"World Cup Qualifiers, Africa, 2018",Uganda vs Congo,12-11-2016,Congo, CG,2016,SUCCESS,0,400000.0,False,working,False,0,F Doré,none,False
311,43848,43848,948,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none,False
312,43850,43850,950,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none,False
313,43854,43854,954,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,D Bahamboula,none,False
314,43855,43855,955,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,F Doré,none,False
315,43856,43856,956,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none,False
316,44110,44110,110,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,50000.0,False,working,False,0,L Kazapua,none,False
317,44112,44112,112,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,725000.0,False,working,False,0,R Nyambe,none,False
318,44113,44113,113,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,D Haoseb,none,False
319,44114,44114,114,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,R Hanamub,none,False
320,44115,44115,115,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,150000.0,False,working,False,0,P Shitembi,none,False
321,44118,44118,118,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,950000.0,False,working,False,0,D Hotto,none,False
322,44119,44119,119,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,600000.0,False,working,False,0,P Shalulile,none,False
323,44120,44120,120,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,,2019,SUCCESS,0,75000.0,False,working,False,0,J Kamatuka,none,False
324,44153,44153,153,3543,"African Cup of Nations, 2019",Uganda vs Egypt,30-06-2019,Egypt,EG,2019,SUCCESS,0,8000000.0,False,working,False,0,Trézéguet,none,False
325,44339,44339,339,3552,"African Cup of Nations, 2019",Egypt vs Congo DR,26-06-2019,Egypt,EG,2019,SUCCESS,0,8000000.0,False,working,False,0,Trézéguet,none,False
326,44537,44537,537,3561,"African Cup of Nations, 2019",Egypt vs Zimbabwe,21-06-2019,Egypt,EG,2019,SUCCESS,0,8000000.0,False,working,False,0,Trézéguet,none,False
327,44759,44759,759,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,50000.0,False,working,False,0,L Kazapua,none,False
328,44761,44761,761,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,725000.0,False,working,False,0,R Nyambe,none,False
329,44762,44762,762,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,D Haoseb,none,False
330,44763,44763,763,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,R Hanamub,none,False
331,44764,44764,764,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,150000.0,False,working,False,0,P Shitembi,none,False
332,44766,44766,766,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,250000.0,False,working,False,0,M Starke,none,False
333,44767,44767,767,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,950000.0,False,working,False,0,D Hotto,none,False
334,44768,44768,768,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,600000.0,False,working,False,0,P Shalulile,none,False
335,44769,44769,769,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,,2019,SUCCESS,0,325000.0,False,working,False,0,B Shilongo,none,False
336,44847,44847,847,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,50000.0,False,working,False,0,L Kazapua,none,False
337,44849,44849,849,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,725000.0,False,working,False,0,R Nyambe,none,False
338,44850,44850,850,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,D Haoseb,none,False
339,44851,44851,851,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,R Hanamub,none,False
340,44852,44852,852,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,150000.0,False,working,False,0,P Shitembi,none,False
341,44854,44854,854,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,250000.0,False,working,False,0,M Starke,none,False
342,44855,44855,855,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,950000.0,False,working,False,0,D Hotto,none,False
343,44856,44856,856,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,,2019,SUCCESS,0,600000.0,False,working,False,0,P Shalulile,none,False
344,44933,44933,933,3579,"African Cup of Nations, 2019",Egypt vs South Africa,06-07-2019,Egypt,EG,2019,SUCCESS,0,8000000.0,False,working,False,0,Trézéguet,none,False
346,46222,46222,22,1870,Nations League 2022-2023,Moldova vs Kazakhstan,24.03.22,Moldova,MD,2022,SUCCESS,0,100000.0,False,working,False,0,Namașco,none,False
347,46279,46279,79,1872,Nations League 2022-2023,Estonia vs Cyprus,24.03.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none,False
348,46290,46290,90,1873,Nations League 2022-2023,Cyprus vs Estonia,29.03.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none,False
349,46651,46651,451,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,400000.0,False,working,False,0,B Mouko,none,False
350,46656,46656,456,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,800000.0,False,working,False,0,C Malonga,none,False
351,46659,46659,459,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,900000.0,False,working,False,0,P Oniangué,none,False
352,46660,46660,460,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,500000.0,False,working,False,0,L Douniama,none,False
353,47119,47119,919,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,,2013,SUCCESS,0,100000.0,False,working,False,0,H Isaacks,none,False
354,47120,47120,920,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,,2013,SUCCESS,0,75000.0,False,working,False,0,P Jacob,none,False
355,47287,47287,1087,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Congo, CG,2016,SUCCESS,0,1750000.0,False,working,False,0,T Bifouma,none,False
356,47288,47288,1088,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Congo, CG,2016,SUCCESS,0,400000.0,False,working,False,0,F Doré,none,False
357,47297,47297,1097,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Egypt,EG,2016,SUCCESS,0,1800000.0,False,working,False,0,Trézéguet,none,False
358,48054,48054,754,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none,False
359,48061,48061,761,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none,False
360,48062,48062,762,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none,False
361,48063,48063,763,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none,False
362,48069,48069,769,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,17000000.0,False,working,False,0,Hložek,none,False
363,48071,48071,771,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,4000000.0,False,working,False,0,Holeš,none,False
364,48072,48072,772,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,200000.0,False,working,False,0,Hubník,none,False
365,48075,48075,775,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Jánoš,none,False
366,48078,48078,778,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,800000.0,False,working,False,0,Havlík,none,False
367,48133,48133,833,1605,Nations League 2020-2021,Scotland vs Slovakia,11.10.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none,False
368,48150,48150,850,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none,False
369,48151,48151,851,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none,False
370,48152,48152,852,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none,False
371,48172,48172,872,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none,False
372,48173,48173,873,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none,False
373,48174,48174,874,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none,False
374,48187,48187,887,1608,Nations League 2020-2021,Slovakia vs Israel,14.10.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none,False
375,48189,48189,889,1608,Nations League 2020-2021,Slovakia vs Israel,14.10.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none,False
376,48209,48209,909,1609,Nations League 2020-2021,Slovakia vs Scotland,15.11.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none,False
377,48211,48211,911,1609,Nations League 2020-2021,Slovakia vs Scotland,15.11.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none,False
378,48228,48228,928,1610,Nations League 2020-2021,Czech vs Israel,15.11.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none,False
379,48250,48250,950,1611,Nations League 2020-2021,Czech vs Slovakia,18.11.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none,False
380,48266,48266,966,1611,Nations League 2020-2021,Czech vs Slovakia,18.11.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none,False
381,48631,48631,231,2841,"World Cup Qualifiers, Europe, 2014",Croatia vs Serbia,22-03-2013,Serbia,RS,2013,SUCCESS,0,4500000.0,False,working,False,0,Brkić,none,False
382,50237,50237,737,941,"Euros 2024, Qualifiers",Wales vs Armenia,16.06.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
383,50270,50270,770,943,"Euros 2024, Qualifiers",Armenia vs Latvia,19.06.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
384,50347,50347,847,946,"Euros 2024, Qualifiers",Turkey vs Armenia,08.09.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
385,50358,50358,858,947,"Euros 2024, Qualifiers",Armenia vs Croatia,11.09.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
386,50413,50413,913,949,"Euros 2024, Qualifiers",Latvia vs Armenia,12.10.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
387,50490,50490,990,953,"Euros 2024, Qualifiers",Armenia vs Wales,18.11.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
388,50545,50545,1045,955,"Euros 2024, Qualifiers",Croatia vs Armenia,21.11.23,Armenia,AM,2023,SUCCESS,0,200000.0,False,working,False,0,Čančarević,none,False
389,50579,50579,1079,957,"Euros 2024, Qualifiers",Czech vs Poland,24.03.23,Czech Republic,CZ,2023,SUCCESS,0,3000000.0,False,working,False,0,Holeš,none,False
390,50583,50583,1083,957,"Euros 2024, Qualifiers",Czech vs Poland,24.03.23,Czech Republic,CZ,2023,SUCCESS,0,7500000.0,False,working,False,0,Král,none,False
391,50586,50586,1086,957,"Euros 2024, Qualifiers",Czech vs Poland,24.03.23,Czech Republic,CZ,2023,SUCCESS,0,15000000.0,False,working,False,0,Hložek,none,False
392,50971,50971,371,1988,"World Cup Qualifiers, Africa, 2018",Uganda vs Egypt,31-08-2017,Egypt,EG,2017,SUCCESS,0,1500000.0,False,working,False,0,Trézéguet,none,False
393,51029,51029,429,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,250000.0,False,working,False,0,M Mbaeva,none,False
394,51031,51031,431,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,225000.0,False,working,False,0,W Mwedihanga,none,False
395,51032,51032,432,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,125000.0,False,working,False,0,C Katjiukua,none,False
396,51034,51034,434,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,300000.0,False,working,False,0,R Ketjijere,none,False
397,51035,51035,435,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,W Gome,none,False
398,51036,51036,436,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shitembi,none,False
399,51037,51037,437,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shalulile,none,False
400,51039,51039,439,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,100000.0,False,working,False,0,H Somaeb,none,False
401,51361,51361,761,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none,False
402,51363,51363,763,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none,False
403,51367,51367,767,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,D Bahamboula,none,False
404,51368,51368,768,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,F Doré,none,False
405,51369,51369,769,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none,False
406,51614,51614,1014,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none,False
407,51616,51616,1016,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none,False
408,51617,51617,1017,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,1200000.0,False,working,False,0,D Delarge,none,False
409,51618,51618,1018,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,2000000.0,False,working,False,0,P Oniangué,none,False
410,51621,51621,1021,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,150000.0,False,working,False,0,D Saint-Louis,none,False
411,51622,51622,1022,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none,False
412,51643,51643,1043,2019,"World Cup Qualifiers, Africa, 2018",Egypt vs Ghana,13-11-2016,Egypt,EG,2016,SUCCESS,0,1800000.0,False,working,False,0,Trézéguet,none,False
413,51669,51669,1069,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none,False
414,51671,51671,1071,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none,False
415,51672,51672,1072,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,1200000.0,False,working,False,0,D Delarge,none,False
416,51673,51673,1073,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,2000000.0,False,working,False,0,P Oniangué,none,False
417,51675,51675,1075,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,D Bahamboula,none,False
418,51676,51676,1076,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,150000.0,False,working,False,0,D Saint-Louis,none,False
419,51677,51677,1077,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none,False
420,52866,52866,66,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none,False
421,52872,52872,72,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,6500000.0,False,working,False,0,Krunić,none,False
422,52873,52873,73,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none,False
423,52875,52875,75,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none,False
424,52921,52921,121,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none,False
425,52929,52929,129,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none,False
426,52930,52930,130,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none,False
427,52976,52976,176,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none,False
428,52984,52984,184,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none,False
429,52985,52985,185,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none,False
430,53075,53075,275,868,"Euros 2020, Qualifiers",Greece vs Bosnia-Herzegovina,15.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none,False
431,53084,53084,284,868,"Euros 2020, Qualifiers",Greece vs Bosnia-Herzegovina,15.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none,False
432,53152,53152,352,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none,False
433,53158,53158,358,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,6500000.0,False,working,False,0,Krunić,none,False
434,53160,53160,360,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none,False
435,53161,53161,361,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none,False
436,53229,53229,429,875,"Euros 2020, Qualifiers",Liechtenstein vs Bosnia-Herzegovina,18.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,Pirić,none,False
437,53230,53230,430,875,"Euros 2020, Qualifiers",Liechtenstein vs Bosnia-Herzegovina,18.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,Civič,none,False
438,53253,53253,453,877,"Euros 2024, Qualifiers",Scotland vs Cyprus,25.03.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
439,53352,53352,552,882,"Euros 2024, Qualifiers",Cyprus vs Georgia,17.06.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
440,53407,53407,607,884,"Euros 2024, Qualifiers",Norway vs Cyprus,20.06.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
441,53473,53473,673,887,"Euros 2024, Qualifiers",Spain vs Cyprus,12.09.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
442,53528,53528,728,890,"Euros 2024, Qualifiers",Cyprus vs Norway,12.10.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
443,53562,53562,762,891,"Euros 2024, Qualifiers",Georgia vs Cyprus,15.10.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
444,53617,53617,817,894,"Euros 2024, Qualifiers",Cyprus vs Spain,16.11.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none,False
445,53913,53913,13,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none,False
446,53915,53915,15,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,2000000.0,False,working,False,0,Simić,none,False
447,53918,53918,18,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,900000.0,False,working,False,0,Marušić,none,False
448,53989,53989,89,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none,False
449,53991,53991,91,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,2000000.0,False,working,False,0,Simić,none,False
450,53995,53995,95,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,900000.0,False,working,False,0,Marušić,none,False
